stop_namecleanstop_name,Total Avg. Ons,Total Avg. Offs,Overall Mean Avg. Ons,Overall Mean Avg. Offs,stop_lat,stop_lon
Pennsylvania Av & Commerce Dr,0.0588235294117647,0.492647058823529,0.02941176470588235,0.2463235294117645,40.134308,-75.206265
Pennsylvania Av & Commerce Dr - FS,0.647058823529412,0.647058823529412,0.323529411764706,0.323529411764706,40.133924,-75.206053
Pennsylvania Av & Commerce Dr - MBFS,0.0588235294117647,0.617647058823529,0.02941176470588235,0.3088235294117645,40.135517,-75.20838
Pennsylvania Av & Commerce Dr - MBNS,0.142857142857143,0.0,0.0714285714285715,0.0,40.135303,-75.208274
Pennsylvania Av & Fairmount Av,0.285714285714286,0.0714285714285714,0.142857142857143,0.0357142857142857,39.967382,-75.179441
Pennsylvania Av & Fort Wash Av,2.923076923076923,0.1,1.4615384615384615,0.05,40.137451,-75.211914
Pennsylvania Av & Fort Washington Av,0.0,0.0,0.0,0.0,40.137433,-75.211606
Pennsylvania Av & Franklin St,0.384615384615385,0.875,0.1923076923076925,0.4375,40.21321,-74.780109
Pennsylvania Av & Girard Av,1.981730769230769,1.317307692307692,0.49543269230769227,0.329326923076923,40.114495500000004,-75.1743815
Pennsylvania Av & Hendrickson Av,0.142857142857143,0.5,0.0714285714285715,0.25,40.213964,-74.780908
Pennsylvania Av & Heritage Av ,0.0588235294117647,0.0,0.02941176470588235,0.0,40.121051,-75.185343
Pennsylvania Av & Hillcrest Av,0.125,0.0,0.0625,0.0,40.210383,-74.777207
Pennsylvania Av & Layfayette Av,0.1875,0.125,0.09375,0.0625,40.119717,-75.183217
Pennsylvania Av & Maple Av,0.2,0.4,0.1,0.2,40.21524,-74.782461
Pennsylvania Av & Maple Av - MBFS,1.3095238095238069,0.2380952380952384,0.6547619047619034,0.1190476190476192,40.215536,-74.782838
Pennsylvania Av & Osborne Av,0.357142857142857,0.0714285714285714,0.1785714285714285,0.0357142857142857,40.210849,-74.777476
Pennsylvania Av & Palmer St,0.0769230769230769,0.0,0.03846153846153845,0.0,40.211999,-74.77884
Pennsylvania Av & Park Av ,0.0625,0.0,0.03125,0.0,40.119323,-75.182899
Pennsylvania Av & Spring Garden St,1.3619047619047586,1.66666666666667,0.6809523809523793,0.833333333333335,39.964126,-75.175815
Pennsylvania Av & Spring Garden St - MBFS,0.2,0.0,0.1,0.0,39.963689,-75.175745
Pennsylvania Av & Summit Av,0.333333333333333,0.645833333333333,0.08333333333333325,0.16145833333333326,40.1367345,-75.2105075
Pennsylvania Av & Twining Rd,0.294117647058824,0.25882352941176473,0.147058823529412,0.12941176470588237,40.116816,-75.178788
Pennsylvania Av & Twining Rd - FS,0.669117647058824,0.529411764705882,0.334558823529412,0.264705882352941,40.116968,-75.17874
Pennsylvania Av & Union St,0.142857142857143,0.0,0.0714285714285715,0.0,40.20988,-74.776548
Pennypack St & Sycamore Dr - FS,0.0,0.30000000000000004,0.0,0.15000000000000002,40.048518,-75.013739
Pennypack St & Teal Av,0.1,2.0,0.05,1.0,40.049145,-75.014244
Penrose & Pattison Av - FS,2.29411764705882,1.82352941176471,1.14705882352941,0.911764705882355,39.907722,-75.189787
Penrose & Pattison Av - MBNS,0.0588235294117647,0.333333333333333,0.02941176470588235,0.1666666666666665,39.906815,-75.191371
Penrose Av & 20th St,0.2,4.425,0.1,2.2125,39.912554,-75.182725
Penrose Av & 20th St - FS,1.3589743589743621,0.784313725490196,0.33974358974359053,0.196078431372549,39.912786499999996,-75.1824815
Penrose Av & Hartranft St,0.142857142857143,0.0714285714285714,0.0714285714285715,0.0357142857142857,39.910713,-75.185705
Penrose Av & Hartranft St - FS,0.470588235294118,0.333333333333333,0.235294117647059,0.1666666666666665,39.910686,-75.185504
Penrose Av & Pattison Av,0.0,0.0,0.0,0.0,39.907758,-75.189999
Penrose Av & Pattison Av - MBFS,0.0,0.0833333333333333,0.0,0.04166666666666665,39.907127,-75.191453
Pheasant Run & Penns Trail,0.0,0.0,0.0,0.0,40.225327,-74.9101
Pheasant Run & Terry - MBNS,0.0,0.117647058823529,0.0,0.0588235294117645,40.225618,-74.913583
Pheasant Run & Terry Dr,0.0,0.8384615384615379,0.0,0.41923076923076896,40.225452,-74.916607
Pheasant Run & Terry Dr - FS,0.0,1.5076923076923079,0.0,0.7538461538461539,40.225397,-74.916121
Pheasant Run Dr & Penns Tr - FS,0.0,1.0,0.0,0.5,40.225526,-74.910668
Phil Ellena St & Boyer St ,0.0294117647058824,0.147058823529412,0.0147058823529412,0.073529411764706,40.056892,-75.17972
Phil Ellena St & Boyers St,0.2794117647058824,0.0588235294117647,0.1397058823529412,0.02941176470588235,40.057134,-75.179849
Phil Ellena St & Chew Av,0.0,0.485294117647059,0.0,0.2426470588235295,40.055726,-75.181297
Phil Ellena St & Chew Av - FS,0.0882352941176471,1.08823529411765,0.04411764705882355,0.544117647058825,40.055645,-75.180978
Phil Ellena St & Sprague St ,0.0294117647058824,0.176470588235294,0.0147058823529412,0.088235294117647,40.058442,-75.178129
Phila Mills & Liberty Bell - MBFS,0.5,0.8,0.25,0.4,40.086811,-74.96586
Philadelphia Airport Terminal A,0.6,0.0,0.3,0.0,39.876761,-75.247175
Philadelphia Airport Terminal B,0.0909090909090909,0.0,0.04545454545454545,0.0,39.877266,-75.244295
Philadelphia Airport Terminal D,0.566666666666667,0.3944444444444444,0.2833333333333335,0.1972222222222222,39.878315,-75.241768
Philadelphia Airport Terminals E & F,0.0,0.4,0.0,0.2,39.880669,-75.240735
Philadelphia International Airport,1.1568627450980389,0.647058823529412,0.5784313725490194,0.323529411764706,39.876852,-75.246632
Philadelphia Mills & Marshalls,0.0,0.0232558139534884,0.0,0.0116279069767442,40.085833,-74.96447
Philadelphia Premium Outlets,0.0,0.0,0.0,0.0,40.237522,-75.570766
Philmont Av & Barcalow Av ,0.363636363636364,0.852272727272727,0.181818181818182,0.4261363636363635,40.130941,-75.014953
Philmont Av & Barcalow St ,0.836538461538462,0.2019230769230769,0.418269230769231,0.10096153846153845,40.130816,-75.015119
Philmont Av & Byberry Rd - FS,0.538461538461538,0.2019230769230769,0.269230769230769,0.10096153846153845,40.129338,-75.024314
Philmont Av & Cardella St ,1.875,0.272727272727273,0.9375,0.1363636363636365,40.129238,-75.021059
Philmont Av & Clifford Ln ,0.0714285714285714,0.0,0.0357142857142857,0.0,40.129451,-75.02352
Philmont Av & Erwin St ,1.068181818181818,0.33566433566433596,0.2670454545454545,0.08391608391608399,40.130037,-75.01837950000001
Philmont Av & Napier St,0.153846153846154,0.0,0.076923076923077,0.0,40.130447,-75.016838
Philmont Av & Napier St ,1.278846153846154,0.817307692307692,0.639423076923077,0.408653846153846,40.130722,-75.016422
Philmont Av & Overhill Av,0.529411764705882,0.0,0.264705882352941,0.0,40.131613,-75.013126
Philmont Av & Overhill Av - FS,0.294117647058824,0.0588235294117647,0.147058823529412,0.02941176470588235,40.131765,-75.013137
Philmont Av & Susan Ter ,1.259615384615385,1.0192307692307692,0.6298076923076925,0.5096153846153846,40.12938,-75.02094
Phoenixville Pk & Ashbridge Rd,0.625,0.117647058823529,0.3125,0.0588235294117645,39.99048,-75.594077
Phoenixville Pk & Ashbridge Rd - FS,1.213235294117647,0.8088235294117647,0.6066176470588235,0.40441176470588236,39.990497,-75.594266
Phoenixville Pk & Boot Rd,0.428571428571429,0.5,0.2142857142857145,0.25,40.008494,-75.591081
Phoenixville Pk & Boot Rd - FS,0.0714285714285714,3.42857142857143,0.0357142857142857,1.714285714285715,40.008396,-75.591294
Phoenixville Pk & Camaro Run Dr,1.375,0.360294117647059,0.6875,0.1801470588235295,39.992863,-75.593894
Phoenixville Pk & Camaro Run Dr - MBNS,1.161764705882353,0.75,0.5808823529411765,0.375,39.993576,-75.594297
Phoenixville Pk & Cedarwood Av,0.0714285714285714,1.14285714285714,0.0357142857142857,0.57142857142857,40.014968,-75.588436
Phoenixville Pk & Gail Rd - FS,0.428571428571429,0.470588235294118,0.2142857142857145,0.235294117647059,40.005359,-75.592717
Phoenixville Pk & Goshen Rd,0.941176470588235,0.0588235294117647,0.4705882352941175,0.02941176470588235,39.978781,-75.592704
Phoenixville Pk & Karen La,0.0588235294117647,1.25,0.02941176470588235,0.625,40.001021,-75.593629
Phoenixville Pk & Karen Ln,0.75,0.426470588235294,0.375,0.213235294117647,40.000709,-75.59338
Phoenixville Pk & Knollwood Dr,0.529411764705882,0.4338235294117647,0.264705882352941,0.21691176470588236,40.005368,-75.592918
Phoenixville Pk & Laurel Dr,0.0588235294117647,0.285714285714286,0.02941176470588235,0.142857142857143,40.006654,-75.592176
Phoenixville Pk & Nicholas Dr - FS,0.0714285714285714,0.0,0.0357142857142857,0.0,40.015085,-75.588189
Phoenixville Pk & Saunders Ln - FS,0.25,0.470588235294118,0.125,0.235294117647059,39.987497,-75.595193
Phoenixville Pk & Wyntrebrook Dr,0.8809523809523809,0.0,0.44047619047619047,0.0,40.011424,-75.589622
Phoenixville Pk & Wyntrebrooke Dr,0.214285714285714,1.261904761904762,0.107142857142857,0.630952380952381,40.012272,-75.589541
Phoenixville Plaza,0.453846153846154,0.2,0.226923076923077,0.1,40.133516,-75.536039
Pier 70 Blvd & Columbus Blvd - FS,0.0,0.0,0.0,0.0,39.924383,-75.142454
Pier 70 WalMart & Home Depot,0.0,1.117647058823529,0.0,0.5588235294117645,39.92531,-75.141671
Pine Rd & Welsh Rd ,0.642857142857143,0.285714285714286,0.3214285714285715,0.142857142857143,40.107499,-75.053883
Pine Rd & Welsh Rd - FS,0.375,0.75,0.1875,0.375,40.107598,-75.054036
Pine Ridge Station,0.5,0.222222222222222,0.25,0.111111111111111,39.914872,-75.369922
Pine Ridge Station - FS,0.0740740740740741,3.148148148148148,0.03703703703703705,1.574074074074074,39.915024,-75.370004
Pine St & 10th St,1.0,1.7,0.5,0.85,39.944669,-75.158384
Pine St & 11th St,3.4,2.0,1.7,1.0,39.944878,-75.159942
Pine St & 12th St,0.85,0.1,0.425,0.05,39.945059,-75.161441
Pine St & 13th St,0.95,0.0,0.475,0.0,39.945268,-75.163093
Pine St & 2nd St,0.235294117647059,0.536764705882353,0.1176470588235295,0.2683823529411765,39.943061,-75.145473
Pine St & 3rd St,3.2135306553911196,0.0232558139534884,1.6067653276955598,0.0116279069767442,39.943306,-75.147302
Pine St & 4th St ,0.5,0.181818181818182,0.25,0.090909090909091,39.943488,-75.148872
Pine St & 5th St ,0.0,0.888888888888889,0.0,0.4444444444444445,39.943679,-75.150501
Pine St & 7th St ,0.181818181818182,2.090909090909091,0.090909090909091,1.0454545454545454,39.944087,-75.153604
Pine St & 9th St,1.3,0.2,0.65,0.1,39.94446,-75.156803
Pine St & Brown St,1.7277777777777776,0.777777777777777,0.4319444444444444,0.19444444444444425,40.128285000000005,-75.333832
Pine St & Flowers Av,1.522727272727273,0.272727272727273,0.38068181818181823,0.06818181818181825,40.174717,-74.9166985
Pine St & Fornance St,0.352941176470588,0.764705882352941,0.088235294117647,0.19117647058823525,40.12598,-75.3370965
Pine St & Freedley St,0.0666666666666667,0.0555555555555556,0.016666666666666673,0.0138888888888889,40.127144,-75.3354555
Pine St & Front St,0.117647058823529,0.764705882352941,0.0588235294117645,0.3823529411764705,39.942834,-75.143774
Pine St & Johnson Hwy,0.375,0.277777777777778,0.1875,0.138888888888889,40.131842,-75.328613
Pine St & Johnson Hwy - FS,0.2666666666666667,0.0,0.13333333333333336,0.0,40.131869,-75.328861
Pine St & Logan St,3.7846153846153836,1.753846153846154,0.9461538461538459,0.4384615384615385,40.1305715,-75.33062699999999
Pine St & Maple Av,0.25,0.75,0.125,0.375,40.176344,-74.917255
Pine St & Maple Av - FS,0.0909090909090909,0.142857142857143,0.04545454545454545,0.0714285714285715,40.176354,-74.917528
Pine St & Richardson Av,0.695454545454545,0.331818181818182,0.3477272727272725,0.165909090909091,40.175503,-74.916953
Pine St & Roberts St,0.0,0.0,0.0,0.0,40.129542,-75.332215
Pine St & Swede St,0.6,0.133333333333333,0.3,0.0666666666666665,40.124121,-75.339904
Pine St & Watson Av,0.95,0.375,0.2375,0.09375,40.1788105,-74.918079
Pine St & Winchester Av,2.2,0.475,0.55,0.11875,40.18163,-74.9188765
Pine St & Wood St,0.25833333333333297,0.1222222222222223,0.06458333333333324,0.030555555555555575,40.124852000000004,-75.33872600000001
Pine St & Woods Dr,0.181818181818182,0.0,0.090909090909091,0.0,40.170379,-74.914609
Pine St & Woods Dr - FS,0.0,1.06666666666667,0.0,0.533333333333335,40.170485,-74.914372
Pine St St & Roberts St,0.222222222222222,0.333333333333333,0.111111111111111,0.1666666666666665,40.129301,-75.332274
Pinetown Rd & Delaware Dr,0.0,0.0,0.0,0.0,40.137103,-75.197151
Plaza 352 Shopping Center,0.405506883604506,0.346683354192741,0.202753441802253,0.1733416770963705,39.879165,-75.395492
Plaza at King of Prussia,0.0,0.3,0.0,0.15,40.089829,-75.393107
Plum Av & Knights Rd - MBFS,0.588235294117647,14.0,0.2941176470588235,7.0,40.098495,-74.958921
Plum Av & Knights Rd - MBNS,0.666666666666667,5.58333333333333,0.3333333333333335,2.791666666666665,40.098397,-74.95904
Plumstead Av & Highland Av,0.117647058823529,0.176470588235294,0.0588235294117645,0.088235294117647,39.948052,-75.274306
Plumstead Av & Jackson Av,0.8111111111111111,1.88888888888889,0.40555555555555556,0.944444444444445,39.948791,-75.272663
Plumstead Av & Lansdowne Av - FS,0.8555555555555556,0.7,0.4277777777777778,0.35,39.946779,-75.27667
Plumstead Av & Owen Av,0.8,0.277777777777778,0.4,0.138888888888889,39.945764,-75.278467
Plumstead Av & Wabash Av,1.0,0.2,0.5,0.1,39.949734,-75.270535
Plumstead Av & Wycombe Av,0.0,0.555555555555556,0.0,0.277777777777778,39.950499,-75.268231
Plymouth Meeting Mall,0.0930232558139535,0.0930232558139535,0.04651162790697675,0.04651162790697675,40.117196,-75.284034
Pond St & Farragut St,0.705882352941177,0.823529411764706,0.3529411764705885,0.411764705882353,40.104923,-74.844299
Pond St & Jefferson Av,0.630769230769231,0.4,0.3153846153846155,0.2,40.102465,-74.849289
Pond St & Lincoln St,0.0,0.6,0.0,0.3,40.103181,-74.847934
Pond St & Mulberry St,0.0,5.66666666666667,0.0,2.833333333333335,40.097859,-74.857101
Pond St & Mulberry St - MBFS,0.75,1.0,0.375,0.5,40.098062,-74.85659
Pontiac Rd & Dermond Rd,0.0,0.0,0.0,0.0,39.954129,-75.324317
Poplar Dr & Girard Av,0.125,0.0,0.0625,0.0,39.974967,-75.187825
Poplar St & 25th St,0.285714285714286,0.392857142857143,0.142857142857143,0.1964285714285715,39.972492,-75.177403
Poplar St & 26th St,0.1,0.2,0.05,0.1,39.972576,-75.179258
Poplar St & 27th St ,0.7,0.425,0.35,0.2125,39.972775,-75.180863
Poplar St & 28th St,1.3,0.2934782608695652,0.325,0.0733695652173913,39.972997,-75.182144
Poplar St & 29th St,2.33388888888889,2.0469444444444402,0.5834722222222225,0.5117361111111101,39.973196,-75.1837615
Poplar St & 30th St,0.428571428571429,1.142857142857143,0.10714285714285725,0.28571428571428575,39.9734005,-75.1853855
Poplar St & Stillman St,0.0,1.42857142857143,0.0,0.714285714285715,39.97244,-75.178171
Port Royal  Av Ridge Av - FS,0.764444444444444,0.311111111111111,0.382222222222222,0.1555555555555555,40.059904,-75.237861
Port Royal Av & Henry Av,0.2,0.4,0.1,0.2,40.060946,-75.23638
Post Rd & Main St,1.5080213903743291,0.767226890756302,0.3770053475935823,0.1918067226890755,39.8260185,-75.405797
Post Rd & Pennell St,0.588235294117647,0.517647058823529,0.2941176470588235,0.2588235294117645,39.823908,-75.408097
Post Rd & Price St,0.2,0.181818181818182,0.1,0.090909090909091,39.828628,-75.400645
Post Rd & Price St - FS,0.5,0.545454545454545,0.25,0.2727272727272725,39.828681,-75.400904
Post Rd & Smith St,0.6155844155844159,0.6298701298701299,0.15389610389610398,0.15746753246753248,39.8232745,-75.40890999999999
Post St & Pennell St ,0.230769230769231,0.230769230769231,0.1153846153846155,0.1153846153846155,39.824122,-75.408155
Potter St & Downey St ,4.0,0.333333333333333,2.0,0.1666666666666665,40.186433,-75.089722
Potter St & Jacksonville Rd - FS Charter Arms Apts,0.111111111111111,0.0,0.0555555555555555,0.0,40.18749,-75.091174
Pottstown Pk & Boot Rd,1.5464285714285713,0.1,0.3866071428571428,0.025,40.009674,-75.61579599999999
Pottstown Pk & Caswallen Dr,0.125,0.0769230769230769,0.03125,0.019230769230769225,39.977394000000004,-75.6176975
Pottstown Pk & Commerce Dr - FS,1.6838235294117647,1.78676470588235,0.8419117647058824,0.893382352941175,40.026356,-75.626904
Pottstown Pk & Exton Square Mall,0.352941176470588,0.75,0.176470588235294,0.375,40.030528,-75.629777
Pottstown Pk & Greenhill Rd,1.3,0.0,0.65,0.0,39.991073,-75.616493
Pottstown Pk & Hollow Run Ln,1.0,1.57142857142857,0.5,0.785714285714285,40.00449,-75.614778
Pottstown Pk & Hollow Run Ln - FS,3.65,0.0,1.825,0.0,40.004767,-75.614602
Pottstown Pk & Kirkland Av,1.45,0.75,0.725,0.375,40.001179,-75.6149
Pottstown Pk & Kirkland Av - FS,0.85,0.0,0.425,0.0,40.001286,-75.61464
Pottstown Pk & Luther Ln,1.051470588235294,1.2647058823529411,0.525735294117647,0.6323529411764706,40.014457,-75.616707
Pottstown Pk & Marchwood Blvd,1.3229036295369219,4.43304130162703,0.6614518147684609,2.216520650813515,40.04994,-75.636098
Pottstown Pk & Ship Rd - FS,1.0,1.35294117647059,0.5,0.676470588235295,40.050109,-75.635886
Pottstown Pk & Sunrise Blvd,0.2403003754693365,0.2403003754693365,0.12015018773466825,0.12015018773466825,40.038272,-75.632269
Pottstown Pk & Sunrise Blvd - FS,0.0425531914893617,0.421777221526909,0.02127659574468085,0.2108886107634545,40.038736,-75.63214
Pottstown Pk & Sunset Hollow Rd,1.9134615384615379,0.230769230769231,0.9567307692307689,0.1153846153846155,39.990993,-75.61674
Pottstown Pk & US 30,0.125,6.98095238095237,0.03125,1.7452380952380926,40.020305,-75.623761
Powell St & Brown St,0.2,0.0,0.1,0.0,40.126936,-75.332041
Powell St & Fornance St - FS,0.4,0.2666666666666667,0.2,0.13333333333333336,40.124412,-75.335631
Powell St & Freedley St,5.53846153846154,8.38461538461539,2.76923076923077,4.192307692307695,40.125759,-75.333699
Powell St & Johnson Hwy - FS,0.0666666666666667,0.0,0.03333333333333335,0.0,40.130538,-75.326921
Powell St & Logan St,0.2,0.2,0.1,0.1,40.129191,-75.328829
Powell St & Spruce St,0.538461538461538,3.953846153846154,0.269230769230769,1.976923076923077,40.122504,-75.338332
Powell St & Swede St,0.2,0.46666666666666673,0.1,0.23333333333333336,40.121051,-75.340465
Powell St & Wood St,0.4,0.2,0.2,0.1,40.123467,-75.336934
Pratt St & Castor Av,0.7922077922077929,1.28571428571429,0.19805194805194823,0.3214285714285725,40.028223499999996,-75.08821449999999
Pratt St & Horrocks St,0.285714285714286,0.42857142857142894,0.142857142857143,0.21428571428571447,40.026035,-75.084454
Pratt St & Large St,0.0,0.571428571428571,0.0,0.14285714285714274,40.0269945,-75.0859975
Pratt St & Loretto Av,1.0,0.37662337662337686,0.25,0.09415584415584421,40.030089000000004,-75.0915865
Pratt St & Oakland St,0.454545454545455,0.0,0.11363636363636374,0.0,40.025147,-75.082697
Pratt St & Oxford Av,0.0,0.0909090909090909,0.0,0.04545454545454545,40.026304,-75.084642
Pratt St & Roosevelt Blvd,0.7532467532467539,0.41558441558441594,0.18831168831168849,0.10389610389610399,40.029044,-75.08969400000001
Pratt St & Roosevelt Blvd  - FS,0.0,0.0,0.0,0.0,40.029344,-75.090112
Pratt St & Roosevelt Blvd - FS,0.142857142857143,0.0,0.0714285714285715,0.0,40.02869,-75.089158
Pratt St & Rutland St,0.363636363636364,1.0389610389610389,0.090909090909091,0.2597402597402597,40.0275955,-75.0870945
Pratt St & Saul St,0.5974025974025979,0.6623376623376619,0.14935064935064948,0.16558441558441547,40.024344,-75.081276
Pratt St & Summdale Av - FS,0.42857142857142894,0.0,0.21428571428571447,0.0,40.030708,-75.092825
Pratt St & Summerdale Av ,0.333333333333333,0.181818181818182,0.1666666666666665,0.090909090909091,40.03086,-75.092883
Presbyterian Medical Center,0.0,0.0769230769230769,0.0,0.019230769230769225,39.957825,-75.1989725
Presidential & City Line Av - FS,0.166666666666667,0.5,0.0833333333333335,0.25,40.00795,-75.210358
Presidential Blvd & City Line Av,0.0,0.0465116279069767,0.0,0.02325581395348835,40.008084,-75.210204
Presidential Blvd & Winding Dr - FS,5.9,1.45,2.95,0.725,40.006954,-75.209487
Primos Av & Elmwood Av,0.181818181818182,2.2020202020202007,0.0454545454545455,0.5505050505050502,39.8993925,-75.2795035
Primos Av & Shallcross Av,0.0,0.0,0.0,0.0,39.897945,-75.278568
Primos Av & Shallcross Av - FS,0.230769230769231,0.0,0.1153846153846155,0.0,39.897972,-75.278332
Primos Av & Warwick Av,2.0,0.0,1.0,0.0,39.896945,-75.277768
Primos Av & Warwick Av - FS,0.0625,0.0,0.03125,0.0,39.8969,-75.277508
Primrose Rd & Fordham Rd ,0.5,0.5,0.25,0.25,40.063876,-74.999717
Primrose Rd & Outlook Av,0.352941176470588,0.294117647058824,0.176470588235294,0.147058823529412,40.065232,-75.001873
Princeton Av & Edmund St,0.125,0.25,0.0625,0.125,40.02672,-75.037733
Princeton Av & State Rd ,0.4375,0.125,0.21875,0.0625,40.024107,-75.035572
Princeton Av & Torresdale Av - FS,0.1875,0.125,0.09375,0.0625,40.027973,-75.038825
Princeton Av & Tulip St,0.6875,0.5625,0.34375,0.28125,40.02621,-75.037286
Prison Farm Rd & Eagleville Rd - FS,3.654545454545455,1.690909090909091,1.8272727272727276,0.8454545454545455,40.156748,-75.411476
Providence Av & 14th St,1.636363636363636,6.416666666666667,0.409090909090909,1.6041666666666667,39.858664,-75.3602455
Providence Av & 15th St,6.54545454545454,2.0,1.636363636363635,0.5,39.860529,-75.3597425
Providence Av & 16th St,0.0,0.166666666666667,0.0,0.04166666666666675,39.861569,-75.359965
Providence Av & 17th St,0.0,0.166666666666667,0.0,0.0833333333333335,39.862453,-75.360129
Providence Av & 18th St,0.0,0.833333333333333,0.0,0.20833333333333326,39.8632205,-75.360394
Providence Av & 19th St,0.5,0.833333333333333,0.125,0.20833333333333326,39.8641175,-75.3608
Providence Av & 20th St,0.0,0.0,0.0,0.0,39.864979,-75.361094
Providence Av & 21st St,0.0,0.0,0.0,0.0,39.865930000000006,-75.3617655
Providence Av & 22nd St,0.0,0.37663927260010543,0.0,0.09415981815002636,39.8667645,-75.362154
Providence Av & 23rd St,0.0,8.33333333333333,0.0,2.0833333333333326,39.867853499999995,-75.362365
Providence Av & 24th St,0.0,0.0,0.0,0.0,39.870156,-75.361938
Providence Av & 24th St - FS,0.166666666666667,0.0,0.0833333333333335,0.0,39.870022,-75.362163
Providence Av & Chestnut St,1.0,0.0,0.25,0.0,39.868688000000006,-75.36241749999999
Providence Rd & Brookhaven Rd,0.0714285714285714,0.0,0.0357142857142857,0.0,39.899193,-75.373027
Providence Rd & Bullens Ln,3.66666666666667,0.0,1.833333333333335,0.0,39.876036,-75.360753
Providence Rd & Chatham Pl ,0.0769230769230769,0.0769230769230769,0.03846153846153845,0.03846153846153845,39.901942,-75.374075
Providence Rd & Chatham Pl - FS,0.153846153846154,0.153846153846154,0.076923076923077,0.076923076923077,39.90196,-75.374287
Providence Rd & Chester Rd,0.333333333333333,0.0,0.1666666666666665,0.0,39.878991,-75.361623
Providence Rd & Jackson St,0.1,0.1,0.05,0.05,39.926641,-75.385967
Providence Rd & Jackson St - FS,0.27884615384615397,0.125,0.13942307692307698,0.0625,39.926748,-75.385801
Providence Rd & Kirk Ln,0.2778473091364207,0.297872340425532,0.13892365456821035,0.148936170212766,39.935112,-75.391014
Providence Rd & Kirk Ln - FS,0.1814768460575715,0.629536921151439,0.09073842302878575,0.3147684605757195,39.934934,-75.391109
Providence Rd & Laurie Ln,0.5,0.166666666666667,0.25,0.0833333333333335,39.876063,-75.360965
Providence Rd & Maple Av,1.107142857142857,1.517857142857143,0.5535714285714285,0.7589285714285715,39.931051,-75.388124
Providence Rd & Maple Av - FS,0.0,0.538461538461538,0.0,0.269230769230769,39.931167,-75.387994
Providence Rd & Possum Hollow Rd,1.7214285714285715,0.692307692307692,0.4303571428571429,0.173076923076923,39.903638,-75.374935
Providence Rd & Ridge Rd,1.4659090909090908,1.260664335664336,0.3664772727272727,0.315166083916084,39.928578,-75.38678
Providence Rd & Rose Tree Park Dr - FS,0.0,2.25,0.0,1.125,39.940558,-75.39525
Providence Rd & Rose Tree Rd,1.14285714285714,2.5,0.57142857142857,1.25,39.937523,-75.39315
Providence Rd & School Ln,1.410714285714286,2.285714285714286,0.705357142857143,1.142857142857143,39.933149,-75.389705
Providence Rd & School Ln - FS,0.0,0.509615384615385,0.0,0.2548076923076925,39.933238,-75.38954
Providence Rd Station,7.505023923444975,1.5743707093821517,1.2508373205741625,0.2623951182303586,39.918351666666666,-75.34996199999999
Providence Rd Station - FS,0.28125,0.0,0.140625,0.0,39.921777,-75.288575
Prudential Office Campus ,0.0,0.0,0.0,0.0,40.155548,-75.143042
Prudential Office Campus & Welsh Rd,0.5875,0.25,0.29375,0.125,40.154558,-75.139469
Prudential Rd & Gibralter Rd - FS,1.7181818181818178,1.0,0.8590909090909089,0.5,40.172551,-75.134824
Prudential Rd & Lakeside Dr ,3.3,0.1,1.65,0.05,40.170814,-75.136478
Prudential Rd & Rock Rd,6.8,10.8,3.4,5.4,40.169968,-75.137358
Pulaski Av & 17th St,0.152173913043478,0.152173913043478,0.076086956521739,0.076086956521739,40.011155,-75.155863
Pulaski Av & 17th St ,0.4,0.0,0.2,0.0,40.011101,-75.155639
Pulaski Av & 18th St,0.0,0.0,0.0,0.0,40.012737,-75.156886
Pulaski Av & Chelten Av ,0.5,0.384615384615385,0.25,0.1923076923076925,40.030385,-75.180119
Pulaski Av & Chelten Av - 2,0.0,0.2222222222222226,0.0,0.1111111111111113,40.030404,-75.180368
Pulaski Av & Chelten Av - MBNS,1.5396825396825409,0.73015873015873,0.7698412698412704,0.365079365079365,40.030995,-75.181359
Pulaski Av & Pike St,1.524064171122995,0.1497326203208556,0.7620320855614975,0.0748663101604278,40.013264,-75.157404
Pulaski Av & Rittenhouse St - FS,0.0555555555555556,0.0555555555555556,0.0277777777777778,0.0277777777777778,40.031577,-75.182326
QVC Facility,1.3921568627450946,0.0588235294117647,0.6960784313725473,0.02941176470588235,39.994188,-75.583097
Queen Ln & Fox St - detour,0.153846153846154,0.769230769230769,0.076923076923077,0.3846153846153845,40.018779,-75.182973
Queen Ln & Laurens St - detour,1.111111111111111,0.625,0.5555555555555555,0.3125,40.023819,-75.176762
Queen Ln & McMichael St ,1.3555555555555556,0.8111111111111111,0.6777777777777778,0.40555555555555556,40.017275,-75.184905
Queen Ln & Morris St - detour,0.375,0.486111111111111,0.1875,0.2430555555555555,40.025359,-75.175184
Queen Ln & Pulaski Av - detour,0.6111111111111109,0.5,0.30555555555555547,0.25,40.02649,-75.17401
Queen Ln & Stokley St - detour,1.125,0.889957264957265,0.28125,0.22248931623931625,40.019936,-75.1811725
Queen Ln & Wayne Av - detour,1.375,1.5,0.6875,0.75,40.027898,-75.172562
Queen Ln & Wissahickon Av - detour,0.833333333333333,1.4935897435897438,0.20833333333333326,0.37339743589743596,40.022581,-75.178149
Race Vine Station - BSL,1.0875,1.2000000000000002,0.18125,0.20000000000000004,39.95703,-75.162593
Radcliffe St & Dorrance St,0.0,0.176470588235294,0.0,0.0441176470588235,40.0979035,-74.850166
Radcliffe St & Franklin St - FS,0.0,0.117647058823529,0.0,0.0588235294117645,40.097013,-74.851688
