cleanstop_name,Total Avg. Ons,Total Avg. Offs,Overall Mean Avg. Ons,Overall Mean Avg. Offs,stop_lat,stop_lon,Area
RooseveltBlvdLottSt,0.4159663865546217,1.470588235294118,0.10399159663865543,0.3676470588235295,40.084743,-75.024951,Center
RooseveltBlvdMageeAv,0.2909090909090909,0.727272727272727,0.14545454545454545,0.3636363636363635,40.0363295,-75.0650445,Center
RooseveltBlvdMascherSt,0.142857142857143,0.589285714285714,0.0714285714285715,0.294642857142857,40.024982,-75.12562,Center
RooseveltBlvdMichenerAv,0.388888888888889,1.83333333333333,0.388888888888889,1.83333333333333,40.07866,-75.030327,Center
RooseveltBlvdMichenerSt,0.0909090909090909,0.454545454545455,0.0909090909090909,0.454545454545455,40.079152,-75.030809,Center
RooseveltBlvdNapfleSt,0.153846153846154,0.607692307692308,0.076923076923077,0.303846153846154,40.052252,-75.051287,Center
RooseveltBlvdOldLincolnHwyMBFS,0.125,0.375,0.125,0.375,40.120606,-74.979135,Center
RooseveltBlvdOldLincolnHwyMBNS,0.166666666666667,0.636363636363636,0.0833333333333335,0.318181818181818,40.120223,-74.97909,Center
RooseveltBlvdOldYorkRd,0.2,0.0,0.2,0.0,40.018811,-75.147336,Center
RooseveltBlvdOldYorkRdFS,0.4,0.0,0.4,0.0,40.018901,-75.147501,Center
RooseveltBlvdOxfordCir,0.0,0.0,0.0,0.0,40.032335,-75.083962,Center
RooseveltBlvdPlazaDr,1.5,0.25,1.5,0.25,40.101367,-75.005906,Center
RooseveltBlvdPlazaDrFS,0.545454545454545,0.727272727272727,0.545454545454545,0.727272727272727,40.101628,-75.006721,Center
RooseveltBlvdPlazaDrMBFS,0.545454545454545,0.2575757575757579,0.2727272727272725,0.12878787878787895,40.102148,-75.004765,Center
RooseveltBlvdPrattSt,0.272727272727273,0.7532467532467529,0.1363636363636365,0.37662337662337647,40.028754,-75.089524,Center
RooseveltBlvdRedLionRd,0.544117647058824,0.529411764705882,0.272058823529412,0.264705882352941,40.094426,-75.015081,Center
RooseveltBlvdRedLionRdFS,1.18181818181818,0.727272727272727,1.18181818181818,0.727272727272727,40.09459,-75.015932,Center
RooseveltBlvdRevereStMBNS,0.0,0.0909090909090909,0.0,0.0909090909090909,40.050036,-75.050707,Center
RooseveltBlvdRhawnSt,0.0769230769230769,0.307692307692308,0.03846153846153845,0.153846153846154,40.056987,-75.046957,Center
RooseveltBlvdRhawnStFS,0.277777777777778,0.111111111111111,0.138888888888889,0.0555555555555555,40.056805,-75.045976,Center
RooseveltBlvdRisingSunAv,0.0,0.2,0.0,0.2,40.026248,-75.121548,Center
RooseveltBlvdRisingSunFS,0.0,0.0714285714285714,0.0,0.0714285714285714,40.025499,-75.122024,Center
RooseveltBlvdRobbinsAv,0.0666666666666667,1.115151515151515,0.016666666666666673,0.27878787878787875,40.0346805,-75.07216349999999,Center
RooseveltBlvdRorerSt,0.0,0.0,0.0,0.0,40.026579,-75.114525,Center
RooseveltBlvdRyanAv,0.111111111111111,0.32828282828282856,0.0555555555555555,0.16414141414141428,40.053878,-75.048937,Center
RooseveltBlvdSangerSt,1.2969696969696969,1.303030303030303,0.4323232323232323,0.4343434343434343,40.030931,-75.086066,Center
RooseveltBlvdShelmireAv,0.0,1.023076923076923,0.0,0.5115384615384615,40.048817,-75.051707,Center
RooseveltBlvdSouthamptonFS,0.0,1.375,0.0,1.375,40.11416,-74.988514,Center
RooseveltBlvdSouthamptonMBNS,0.0,0.25,0.0,0.25,40.11709,-74.984223,Center
RooseveltBlvdStanwoodSt,0.0,1.091841491841493,0.0,0.27296037296037323,40.057799,-75.045581,Center
RooseveltBlvdStrahleSt,0.0769230769230769,0.0769230769230769,0.03846153846153845,0.03846153846153845,40.062634,-75.043095,Center
RooseveltBlvdStrahleStFS,0.111111111111111,0.0,0.111111111111111,0.0,40.062471,-75.042433,Center
RooseveltBlvdStrahleStMBNS,0.5909090909090909,0.0909090909090909,0.29545454545454547,0.04545454545454545,40.064176,-75.042412,Center
RooseveltBlvdSummerdaleAv,0.0625,0.0625,0.03125,0.03125,40.026756,-75.096626,Center
RooseveltBlvdSummerdaleAvFS,0.0,0.0,0.0,0.0,40.026006,-75.096559,Center
RooseveltBlvdTomlinsonRd,2.176470588235294,0.411764705882353,1.088235294117647,0.2058823529411765,40.097334,-75.011751,Center
RooseveltBlvdTomlinsonRdFS,0.636363636363636,0.363636363636364,0.636363636363636,0.363636363636364,40.097524,-75.012685,Center
RooseveltBlvdTysonAv,0.0,0.27692307692307694,0.0,0.09230769230769231,40.040499,-75.05883733333333,Center
RooseveltBlvdUnruhAv,0.4,0.272727272727273,0.2,0.1363636363636365,40.03697,-75.062765,Center
RooseveltBlvdVanKirkSt,0.36666666666666703,0.7909090909090909,0.12222222222222234,0.2636363636363636,40.03234466666667,-75.08181466666667,Center
RooseveltBlvdWelshRd,1.65,0.2,0.5499999999999999,0.06666666666666667,40.074598,-75.03486033333333,Center
RooseveltBlvdWhitakerAv,0.0,0.0,0.0,0.0,40.028779,-75.106074,Center
RooseveltBlvdWhittenSt,0.0714285714285714,1.0,0.0357142857142857,0.5,40.092926,-75.017516,Center
RooseveltBlvdWinchesterAv,0.5213675213675208,0.431623931623932,0.1737891737891736,0.143874643874644,40.068694,-75.04014033333334,Center
RooseveltBlvdWoodwardSt,0.32828282828282856,0.5036075036075035,0.10942760942760953,0.16786916786916783,40.071222666666664,-75.038136,Center
RooseveltBlvdWyomingAv,0.2,0.2,0.2,0.2,40.022899,-75.135664,Center
RooseveltBlvdndStFS,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143,40.024665,-75.127536,Center
RooseveltBlvdrdSt,0.0,0.0,0.0,0.0,40.024109,-75.130423,Center
RooseveltBlvdthSt,0.5051948051948053,2.403361344537811,0.07217068645640076,0.343337334933973,40.02266242857143,-75.13572942857142,Center
RowlandAvAldineSt,0.5,1.0625,0.25,0.53125,40.040569,-75.042505,Center
RowlandAvAshvilleSt,1.2625,0.4625,0.63125,0.23125,40.044798,-75.0334775,Center
RowlandAvFullerSt,0.375,0.25,0.375,0.25,40.046694,-75.029157,Center
RowlandAvLansingSt,0.0,0.8,0.0,0.4,40.0440215,-75.0351015,Center
RowlandAvOakmontSt,0.25,0.0625,0.125,0.03125,40.042564,-75.03826649999999,Center
RowlandAvRhawnSt,0.125,0.1875,0.125,0.1875,40.045577,-75.031599,Center
RowlandAvRyanAv,0.0,0.3125,0.0,0.15625,40.040214,-75.043429,Center
RowlandAvSheffieldAv,0.0,0.8,0.0,0.8,40.043477,-75.036423,Center
RowlandAvSheffieldSt,0.0625,0.0,0.0625,0.0,40.043308,-75.03653,Center
RowlandAvTeesdaleSt,0.125,2.0625,0.0625,1.03125,40.039782,-75.045193,Center
RowlandAvVistaSt,0.25,0.5875,0.125,0.29375,40.0417655,-75.040015,Center
RowlandAvWelshRd,0.125,0.1875,0.125,0.1875,40.047961,-75.026335,Center
RoyersfordRdthAv,0.0,0.1,0.0,0.1,40.195509,-75.531723,Center
S,0.625,1.0625,0.3125,0.53125,39.956968,-75.162755,Center
SCentralBlvdFarnsworthDrFS,0.333333333333333,0.0,0.333333333333333,0.0,39.966546,-75.339051,Center
SCentralBlvdLyndhurstDrFS,0.0,0.444444444444444,0.0,0.222222222222222,39.965494,-75.3408595,Center
SCentralBlvdPolkWay,0.0,0.2,0.0,0.2,39.963353,-75.343224,Center
SCentralBlvdPolkWy,0.2,0.0,0.2,0.0,39.963077,-75.343201,Center
SCentralBlvdRedHillDr,0.0,0.0,0.0,0.0,39.962748,-75.345445,Center
SandmeyerLn,0.901388888888889,1.635790598290598,0.22534722222222225,0.4089476495726495,40.1114515,-75.0344935,Center
SaulinBlvdDeKalbPkMBFS,0.153846153846154,0.27692307692307694,0.076923076923077,0.13846153846153847,40.095161,-75.358009,Center
SavilleAvChesterPk,0.363636363636364,1.18181818181818,0.363636363636364,1.18181818181818,39.864086,-75.346022,Center
SavilleAvthSt,10.779220779220774,4.415584415584415,0.979929161747343,0.4014167650531286,39.86133681818182,-75.34376254545454,Center
SchoolHouseLnMorrisSt,0.653846153846154,0.153846153846154,0.326923076923077,0.076923076923077,40.027813,-75.179301,Center
SchoolHouseLnPulaskiAv,0.0,0.230769230769231,0.0,0.1153846153846155,40.028962,-75.17815,Center
SchoolHouseLnWissahickonFS,0.375,0.3125,0.1875,0.15625,40.025863,-75.181341,Center
SchuylkillAvChestnutSt,0.0,0.0769230769230769,0.0,0.03846153846153845,39.953,-75.18177,Center
SchuylkillRdCrossoverBlvdFS,0.142857142857143,0.0,0.142857142857143,0.0,40.144314,-75.548476,Center
SchuylkillRdHaresHillRd,0.0,0.0666666666666667,0.0,0.0666666666666667,40.154005,-75.551535,Center
SchuylkillRdKimbertonRdFS,0.0,0.0,0.0,0.0,40.13233,-75.535197,Center
SchuylkillRdMowereRdFS,0.0666666666666667,1.0,0.0666666666666667,1.0,40.140237,-75.546646,Center
SchuylkillRdOtisLnMBNS,0.0,0.0,0.0,0.0,40.136982,-75.543456,Center
SchuylkillRdParkRd,0.0,0.0,0.0,0.0,40.173911,-75.558487,Center
SchuylkillRdSpringHollowRd,0.0,0.133333333333333,0.0,0.133333333333333,40.158636,-75.553154,Center
ScotchbrookDrBanesSt,0.5,0.875,0.25,0.4375,40.083165,-75.041221,Center
SeaportDrHighlandAvMBFS,0.0,0.5,0.0,0.25,39.830381,-75.385059,Center
SeaportDrHighlandAvMBNS,1.5,0.181818181818182,0.75,0.090909090909091,39.830569,-75.385365,Center
ShadelandAvBerkleyAv,0.0,0.272727272727273,0.0,0.272727272727273,39.939741,-75.28776,Center
ShannondellBlvdEgyptRdMBNS,0.615384615384615,0.230769230769231,0.615384615384615,0.230769230769231,40.129274,-75.406523,Center
ShannondellBlvdTrooperRd,0.166666666666667,0.333333333333333,0.0833333333333335,0.1666666666666665,40.127721,-75.405565,Center
ShannondellBlvdTrooperRdFS,0.285714285714286,0.0,0.285714285714286,0.0,40.128016,-75.405754,Center
SharonAvLaurelAv,0.0,0.0,0.0,0.0,39.900233,-75.267164,Center
SharonAvLaurelRdFS,0.0909090909090909,1.0,0.0909090909090909,1.0,39.900073,-75.267306,Center
SharonAvLindenAv,0.0,0.0909090909090909,0.0,0.0909090909090909,39.901484,-75.268105,Center
SharonHillStation,0.0769230769230769,0.307692307692308,0.0769230769230769,0.307692307692308,39.906673,-75.278314,Center
SherbrookBlvdMargateFS,0.625,0.125,0.625,0.125,39.951917,-75.267649,Center
SherwoodRdHaverfordAvFS,0.363636363636364,0.636363636363636,0.363636363636364,0.636363636363636,39.977968,-75.267047,Center
SherwoodRdthSt,0.0909090909090909,2.3636363636363598,0.04545454545454545,1.1818181818181799,39.9763925,-75.270287,Center
SnyderAvDillworthSt,0.2,0.3,0.2,0.3,39.921047,-75.143282,Center
SnyderAvDilworthStMBNS,1.8,0.0,0.9,0.0,39.92104,-75.144097,Center
SnyderAvFrontSt,1.1,0.0,0.3666666666666667,0.0,39.921615333333335,-75.148332,Center
SnyderAvMoleSt,0.5,1.5,0.5,1.5,39.92469,-75.172578,Center
SnyderAvMoyamensingAv,0.1,0.4,0.1,0.4,39.922283,-75.152945,Center
SnyderAvSwansonSt,1.4,0.30000000000000004,0.4666666666666666,0.10000000000000002,39.92133066666667,-75.14618466666667,Center
SnyderAvWaterSt,0.594117647058824,0.33529411764705896,0.297058823529412,0.16764705882352948,39.921516499999996,-75.147518,Center
SnyderAvWaterStMBFS,0.5,0.0,0.25,0.0,39.921404,-75.147117,Center
SnyderAvWeccacoeAv,0.0,0.117647058823529,0.0,0.117647058823529,39.921213,-75.145441,Center
SnyderAvndSt,2.866666666666667,1.2,0.40952380952380957,0.17142857142857143,39.924244571428574,-75.16869657142857,Center
SnyderAvrdSt,2.5,1.1,0.4166666666666667,0.18333333333333335,39.924824,-75.17331766666666,Center
SnyderAvstSt,3.1833333333333336,0.6,0.7958333333333334,0.15,39.925844999999995,-75.18115,Center
SnyderAvthSt,16.733333333333334,17.333333333333332,0.2988095238095238,0.3095238095238095,39.92509008928572,-75.17516562499999,Center
SnyderAvthStFS,0.222222222222222,0.0,0.111111111111111,0.0,39.922212,-75.153299,Center
SnyderStationBSL,0.9,0.0,0.9,0.0,39.924371,-75.169652,Center
SomersetStAramingoAv,0.5,0.571428571428571,0.25,0.2857142857142855,39.983553,-75.11547,Center
SomersetStEmeraldSt,0.375,0.678571428571429,0.1875,0.3392857142857145,39.989313,-75.120561,Center
SomersetStKensingtonAv,0.230769230769231,0.0,0.230769230769231,0.0,39.991415,-75.122371,Center
SomertonRdCarterRd,2.2373737373737357,0.8838383838383841,1.1186868686868678,0.44191919191919204,40.130233,-74.982981,Center
SomertonRdMetropolitanDr,0.2,0.266666666666667,0.1,0.1333333333333335,40.131136,-74.985947,Center
SomertonRdTrevoseRd,0.2,0.0,0.1,0.0,40.134342,-74.991468,Center
SouthAvMacDadeBlvdFS,0.0,0.571428571428571,0.0,0.571428571428571,39.901184,-75.302292,Center
SouthStndSt,0.545454545454545,0.454545454545455,0.545454545454545,0.454545454545455,39.941143,-75.14587,Center
SouthStrdSt,0.181818181818182,0.363636363636364,0.181818181818182,0.363636363636364,39.94137,-75.147699,Center
SouthStstSt,0.2,0.363636363636364,0.1,0.181818181818182,39.94502,-75.177063,Center
SouthStthSt,3.096336996336997,4.887046287046289,0.14744461887319033,0.2327164898593471,39.943439999999995,-75.16433285714285,Center
SouthamptonRdArboursWay,0.142857142857143,0.0,0.0714285714285715,0.0,40.116613,-74.990701,Center
SouthamptonRdCarterRd,0.428571428571429,0.714285714285714,0.428571428571429,0.714285714285714,40.11882,-74.993859,Center
SouthamptonRdDamarDrFS,0.0,0.692307692307692,0.0,0.346153846153846,40.121851,-74.998209,Center
SouthamptonRdEndicottSt,0.0,0.73015873015873,0.0,0.365079365079365,40.119904500000004,-74.9952385,Center
SouthamptonRdKovatsDr,0.0,0.222222222222222,0.0,0.222222222222222,40.122299,-74.998632,Center
SouthamptonRdKovatsDrFS,0.4,0.125,0.2,0.0625,40.122237,-74.998798,Center
SouthamptonRdLondonRd,1.571428571428571,0.555555555555556,0.5238095238095236,0.18518518518518534,40.120753666666666,-74.99645566666668,Center
SouthamptonRdMcNultyRd,0.0,0.0666666666666667,0.0,0.0666666666666667,40.109736,-74.986873,Center
SouthamptonRdMcNultyRdMBFS,0.0,0.0,0.0,0.0,40.108102,-74.9868,Center
SouthamptonRdRooseveltBlvdFS,0.0,0.714285714285714,0.0,0.714285714285714,40.11379,-74.987498,Center
SouthamptonRdRooseveltMBNS,0.142857142857143,0.3571428571428574,0.0714285714285715,0.1785714285714287,40.115771,-74.989924,Center
SouthamptonRdTheresaDr,0.285714285714286,0.430769230769231,0.0714285714285715,0.10769230769230775,40.123265,-75.0003665,Center
SpringGardenStArtMuseum,0.0,0.0,0.0,0.0,39.964128,-75.181508,Center
SpringGardenStFrontSt,0.0,9.0,0.0,9.0,39.960253,-75.139027,Center
SpringGardenStFrontStMBFS,0.363636363636364,0.272727272727273,0.363636363636364,0.272727272727273,39.96064,-75.140467,Center
SpringGardenStKellyDr,0.166666666666667,1.08333333333333,0.166666666666667,1.08333333333333,39.964944,-75.178646,Center
SpringGardenStPennsylvaniaFS,0.375,0.5,0.375,0.5,39.964108,-75.175661,Center
SpringGardenStReiffsMillRd,0.375,0.0,0.375,0.0,40.157915,-75.226525,Center
SpringGardenStTennisAvFS,0.142857142857143,1.0,0.0714285714285715,0.5,40.157933,-75.226347,Center
SpringGardenStationBSL,0.0,0.0,0.0,0.0,39.962374,-75.161388,Center
SpringGardenStndSt,1.722402597402593,1.316017316017317,0.43060064935064823,0.32900432900432924,39.96130975,-75.15321075,Center
SpringGardenStndStMBFS,0.0909090909090909,0.454545454545455,0.0909090909090909,0.454545454545455,39.960453,-75.140704,Center
SpringGardenStrdSt,0.929545454545455,1.372727272727273,0.23238636363636375,0.34318181818181825,39.96260525,-75.15968724999999,Center
SpringGardenStstSt,0.875,3.2,0.21875,0.8,39.9637635,-75.17646275,Center
SpringGardenStthSt,10.474350649350649,15.057367632367638,0.22770327498588366,0.3273340789645139,39.962215130434785,-75.16250547826087,Center
SpringdaleDrSpringdaleDr,0.0,0.0,0.0,0.0,40.027213,-75.602495,Center
SproulRdCrumCreekRdMBFS,0.0,0.0,0.0,0.0,39.953944,-75.352801,Center
SproulStthSt,1.176470588235294,0.417112299465241,0.588235294117647,0.2085561497326205,39.850245,-75.36237,Center
SpruceStCobbsCreekFS,1.5,1.285714285714286,0.75,0.642857142857143,39.957227,-75.247667,Center
SpruceStndSt,0.8469251336898398,3.789772727272727,0.16938502673796796,0.7579545454545454,39.954175000000006,-75.22246179999999,Center
SpruceStrdSt,0.5170454545454548,1.282419786096257,0.0738636363636364,0.18320282658517956,39.95420785714286,-75.22274142857144,Center
SpruceStrdStFS,0.8333333333333339,0.0,0.27777777777777796,0.0,39.94656066666667,-75.16183366666667,Center
SpruceStstSt,1.388888888888889,2.484593837535014,0.17361111111111113,0.31057422969187676,39.954711875,-75.22685325,Center
SpruceStthSt,10.556974153297677,16.375391520244456,0.21993696152703493,0.34115399000509283,39.952980895833335,-75.21306077083334,Center
StadiumStationNHSL,0.0,0.0,0.0,0.0,40.032655,-75.3408,Center
StanbridgeStElmSt,1.111344537815126,0.508403361344538,0.3704481792717087,0.169467787114846,40.12535366666666,-75.350091,Center
StanbridgeStJamesSt,1.8340336134453779,0.33193277310924296,0.611344537815126,0.11064425770308099,40.127515,-75.347962,Center
StanbridgeStOakSt,1.4663865546218489,0.294117647058824,0.48879551820728295,0.09803921568627466,40.12389966666667,-75.351533,Center
StanbridgeStSterigereSt,0.470588235294118,0.352941176470588,0.470588235294118,0.352941176470588,40.128294,-75.347038,Center
StateRdArendellAv,0.333333333333333,1.25,0.1666666666666665,0.625,40.046859,-74.992854,Center
StateRdArendellSt,0.375,0.432692307692308,0.1875,0.216346153846154,40.047046,-74.992794,Center
StateRdAshburnerSt,0.6805555555555556,2.051282051282052,0.1701388888888889,0.512820512820513,40.037037,-75.01135199999999,Center
StateRdAshburnerStFS,0.6857142857142859,0.571428571428571,0.34285714285714297,0.2857142857142855,40.036705,-75.012128,Center
StateRdAshburnerStMBFS,0.392857142857143,0.432692307692308,0.13095238095238101,0.14423076923076933,40.036552,-75.01212233333334,Center
StateRdAshburnerStMBNS,0.0,7.5,0.0,2.5,40.03629566666667,-75.01243799999999,Center
StateRdBleighAv,0.142857142857143,0.41428571428571404,0.0714285714285715,0.20714285714285702,40.027432,-75.02878,Center
StateRdBleighAvMBFS,0.454545454545455,0.0,0.454545454545455,0.0,40.028878,-75.025911,Center
StateRdBleighAvMBNS,0.75,0.5,0.75,0.5,40.028639,-75.026633,Center
StateRdCedarAv,0.25,0.0,0.125,0.0,40.087165,-74.903991,Center
StateRdCentralAv,0.0588235294117647,0.352941176470588,0.0588235294117647,0.352941176470588,40.091108,-74.890829,Center
StateRdChruchSt,0.0,0.470588235294118,0.0,0.470588235294118,40.089366,-74.896628,Center
StateRdChurchStFS,0.0,0.0,0.0,0.0,40.089258,-74.896451,Center
StateRdConventLn,0.0555555555555556,0.668803418803419,0.0138888888888889,0.16720085470085475,40.0497035,-74.98824300000001,Center
StateRdCottmanAv,0.0,0.6587301587301579,0.0,0.16468253968253949,40.0257005,-75.031603,Center
StateRdDelaireRdFS,0.333333333333333,0.0,0.1666666666666665,0.0,40.048438,-74.990101,Center
StateRdElbridgeStFS,0.333333333333333,0.0,0.333333333333333,0.0,40.018046,-75.047047,Center
StateRdFitlerSt,0.583333333333333,1.001068376068376,0.14583333333333326,0.250267094017094,40.051953,-74.9845095,Center
StateRdFriendshipSt,0.0,1.11111111111111,0.0,0.555555555555555,40.024255,-75.034543,Center
StateRdGirardAv,0.0,0.142857142857143,0.0,0.0714285714285715,40.091803,-74.888445,Center
StateRdIndustrialDrFS,0.0,0.0,0.0,0.0,40.093564,-74.882752,Center
StateRdJamesSt,0.392857142857143,0.8076923076923079,0.13095238095238101,0.26923076923076933,40.051536,-74.98524933333333,Center
StateRdKnorrSt,0.117647058823529,1.411764705882353,0.039215686274509665,0.4705882352941177,40.020628333333335,-75.04022833333333,Center
StateRdLindenAv,0.5,0.711538461538462,0.25,0.355769230769231,40.04607,-74.994514,Center
StateRdLindenAvMBFS,0.0666666666666667,0.3166666666666667,0.03333333333333335,0.15833333333333335,40.044429,-74.997303,Center
StateRdLintonAv,0.0,0.0,0.0,0.0,40.0900905,-74.893907,Center
StateRdMackDr,0.5576923076923079,0.75,0.185897435897436,0.25,40.093675,-74.88229766666667,Center
StateRdMageeAvFS,1.4375,0.9375,0.4791666666666667,0.3125,40.019227,-75.044921,Center
StateRdMilnorSt,1.464285714285714,0.777777777777778,0.48809523809523797,0.25925925925925936,40.021867666666665,-75.03783433333334,Center
StateRdPearsonAv,0.0,0.461538461538462,0.0,0.230769230769231,40.04828,-74.9908,Center
StateRdPennypackSt,0.222222222222222,0.722222222222222,0.111111111111111,0.361111111111111,40.040019,-75.004909,Center
StateRdPennypackStMBFS,0.0,0.0,0.0,0.0,40.043558,-74.998562,Center
StateRdPennypackStMBNS,0.533333333333333,0.0666666666666667,0.2666666666666665,0.03333333333333335,40.042459,-75.0008325,Center
StateRdRhawnCorrectionsMBFS,0.0,1.0,0.0,0.5,40.0331595,-75.0182025,Center
StateRdRhawnCorrectionsMBNS,0.25,0.27884615384615397,0.08333333333333333,0.092948717948718,40.033978,-75.017035,Center
StateRdRhawnStMBFS,0.5,0.0,0.5,0.0,40.030023,-75.024131,Center
StateRdRiverRdFS,0.333333333333333,0.0,0.111111111111111,0.0,40.096155333333336,-74.87667833333333,Center
StateRdRosaAv,0.0,0.0,0.0,0.0,40.088079,-74.900423,Center
StateRdRosaAvFS,0.0,0.0,0.0,0.0,40.088222,-74.900481,Center
StateRdStreetRdFS,0.166666666666667,0.25,0.166666666666667,0.25,40.07587,-74.9292,Center
StateRdUnruhAv,0.5,1.75,0.25,0.875,40.020086500000005,-75.0429225,Center
StentonAvCheltenAv,0.266666666666667,0.133333333333333,0.266666666666667,0.133333333333333,40.051385,-75.149679,Center
StentonAvJohnsonStFS,0.294117647058824,0.617647058823529,0.147058823529412,0.3088235294117645,40.060285,-75.166876,Center
StentonAvMermaidLnMBFS,0.705882352941177,0.0588235294117647,0.705882352941177,0.0588235294117647,40.075527,-75.193022,Center
StentonAvUpsalStFS,0.0,0.9375,0.0,0.9375,40.062452,-75.170688,Center
StentonAvWillowGroveAvMBFS,0.117647058823529,0.75,0.0588235294117645,0.375,40.07534,-75.193188,Center
StentonAvWyncoteAv,0.0,0.0,0.0,0.0,40.054084,-75.155711,Center
SterigereStButtonwoodSt,0.411764705882353,0.352941176470588,0.411764705882353,0.352941176470588,40.129867,-75.349593,Center
SterigereStForrestAv,0.529411764705882,0.235294117647059,0.529411764705882,0.235294117647059,40.132413,-75.353982,Center
SterigereStStanbridgeSt,0.9308632543926659,0.6638655462184879,0.310287751464222,0.22128851540616265,40.12853533333333,-75.34714799999999,Center
StewartAvHighlandAv,0.0,0.0,0.0,0.0,39.941810000000004,-75.271332,Center
StewartAvLansdowneAv,0.142857142857143,0.0,0.0714285714285715,0.0,39.941785,-75.272312,Center
StewartAvUnionAv,0.2,0.4,0.2,0.4,39.942357,-75.26623,Center
StewartAvUnionAvFS,0.0,0.0,0.0,0.0,39.942214,-75.266112,Center
StewartAvWycombeAv,0.0,0.533333333333333,0.0,0.17777777777777767,39.942041333333336,-75.26862766666666,Center
StreetRdCastleDrMBNS,0.125,0.0,0.125,0.0,40.108959,-74.952639,Center
StreetRdFoxRunLn,0.0,4.25,0.0,4.25,39.962511,-75.493445,Center
StreetRdJacksonvilleRdFS,0.0,0.0,0.0,0.0,40.197144,-75.082929,Center
StreetRdKingstonWayFS,0.0,0.25,0.0,0.25,40.124589,-74.962514,Center
StreetRdKnightsRdFS,0.8,0.0,0.8,0.0,40.105462,-74.95084,Center
StreetRdKnightsRdMBFS,0.0,0.0,0.0,0.0,40.106687,-74.951447,Center
StreetRdKnightsRdMBNS,0.0,0.0,0.0,0.0,40.106223,-74.951438,Center
StreetRdKnowlesAv,0.0,0.0,0.0,0.0,40.1718,-75.039153,Center
StreetRdMechanicsvilleRd,0.0,1.0,0.0,1.0,40.111607,-74.954136,Center
StreetRdMechanicsvilleRdMBFS,0.0,0.0,0.0,0.0,40.112045,-74.954323,Center
StreetRdMechanicsvilleRdMBNS,0.0,0.0,0.0,0.0,40.109173,-74.952555,Center
StreetRdNorwoodAv,0.0,0.0,0.0,0.0,40.204023,-75.095244,Center
StreetRdReadingAv,0.0909090909090909,0.181818181818182,0.0909090909090909,0.181818181818182,40.135224,-74.980831,Center
StreetRdReadingAvMBNS,0.5,1.1166666666666671,0.25,0.5583333333333336,40.136409,-74.982789,Center
StreetRdRichlieuRdFS,0.25,0.375,0.25,0.375,40.121588,-74.961989,Center
StreetRdTillmanDr,0.0,0.2,0.0,0.2,40.11528,-74.957745,Center
StreetRdTillmanDrsouth,0.0,0.0,0.0,0.0,40.115495,-74.958111,Center
SummerdaleAvBridgeSt,0.619047619047619,0.0,0.15476190476190474,0.0,40.0321335,-75.091837,Center
SummerdaleAvCheltenhamAv,0.285714285714286,0.285714285714286,0.0714285714285715,0.0714285714285715,40.0346485,-75.0893895,Center
SummerdaleAvSangerSt,0.42424242424242387,0.428571428571429,0.10606060606060597,0.10714285714285725,40.033393,-75.0906195,Center
SummerdaleAvVanKirkSt,0.0,0.181818181818182,0.0,0.090909090909091,40.035828,-75.088154,Center
SumneytownPkDeKalbPkFS,0.666666666666667,0.25833333333333297,0.3333333333333335,0.12916666666666649,40.202553,-75.256178,Center
SusquehannaAvthSt,1.392857142857143,1.595238095238096,0.17410714285714288,0.199404761904762,39.987087375,-75.1621645,Center
SussexBlvdDorsetDr,0.333333333333333,0.111111111111111,0.1666666666666665,0.0555555555555555,39.970885,-75.342317,Center
SussexBlvdMarpitDr,0.0,5.8,0.0,5.8,39.957782,-75.339523,Center
SussexBlvdOakCir,0.0,0.4,0.0,0.4,39.968937,-75.338245,Center
SussexBlvdSCentralBlvd,0.0,0.0,0.0,0.0,39.967821,-75.337597,Center
SwarthmoreAvChesterRdFS,0.0,0.0,0.0,0.0,39.910853,-75.349177,Center
SwedeRdGermantownPk,0.5133689839572196,1.2406417112299422,0.2566844919786098,0.6203208556149711,40.144883,-75.318825,Center
SwedeRdGermantownPkMBFS,1.18181818181818,0.358288770053476,0.59090909090909,0.179144385026738,40.146337,-75.317367,Center
SwedeRdGermantownPkMBNS,0.214285714285714,0.0,0.214285714285714,0.0,40.146132,-75.317888,Center
SwedeRdHancockAv,0.4224598930481287,0.294117647058824,0.21122994652406435,0.147058823529412,40.135816,-75.331212,Center
SwedeRdHancockAvFS,0.571428571428571,0.0714285714285714,0.571428571428571,0.0714285714285714,40.135896,-75.331365,Center
SwedeRdHilltopAv,0.0,0.0,0.0,0.0,40.14713,-75.316016,Center
SwedeRdMillRd,1.3286713286713279,0.38502673796791487,0.4428904428904426,0.12834224598930496,40.142816333333336,-75.32299633333334,Center
SwedeRdOverhillRd,1.1432391138273488,0.6061879297173414,0.3810797046091163,0.2020626432391138,40.139954333333336,-75.32721966666666,Center
SwedeRdStJohnsonHwyFS,0.727272727272727,0.214285714285714,0.3636363636363635,0.107142857142857,40.134567,-75.332445,Center
SwedeStElmSt,0.0,0.2,0.0,0.1,40.120926,-75.340773,Center
SwedeStElmStFS,0.9305555555555556,0.0,0.4652777777777778,0.0,40.121203,-75.340524,Center
SwedeStMarshallStFS,0.111111111111111,0.111111111111111,0.0555555555555555,0.0555555555555555,40.117527,-75.342742,Center
