Route,Direction,Pattern,Trip,Trip Code,Trip Type,Stop Code,Stop Seq.,Avg. Ons,Avg. Offs,Load,Dwell Time,Sch. Start Time,Sch. End Time,Act. Start Time,Act. End Time,Time Dev,Sch. Run Time,Act. Run Time,Run Dev
53,Northbound,N2,[09:48] 8572954,8572954,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.0,2.0,4.0,00:00:20,10:03:00,10:03:00,10:04:46,10:03:32,00:01:46,00:00:39,00:01:21,00:00:42
53,Northbound,N1,[10:28] 8572955,8572955,Revenue,21261st,(015) - Erie Av & Germantown Av ,3.5,0.0,4.0,00:00:24,10:33:00,10:33:00,10:37:44,10:36:43,00:04:44,00:00:39,00:00:56,00:00:18
53,Northbound,N2,[10:48] 8572956,8572956,Revenue,21261st,(020) - Erie Av & Germantown Av ,1.5,2.0,4.5,00:00:41,11:03:00,11:03:00,11:06:18,11:04:50,00:03:18,00:00:39,00:01:28,00:00:50
53,Northbound,N2,[11:18] 8572957,8572957,Revenue,21261st,(020) - Erie Av & Germantown Av ,1.25,0.25,3.25,00:00:34,11:33:00,11:33:00,11:35:44,11:34:24,00:02:44,00:00:39,00:01:18,00:00:39
53,Northbound,N2,[11:48] 8572958,8572958,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.0,0.0,3.0,00:00:19,12:03:00,12:03:00,12:04:42,12:03:20,00:01:42,00:00:39,00:01:12,00:00:33
53,Northbound,N2,[12:18] 8572959,8572959,Revenue,21261st,(020) - Erie Av & Germantown Av ,0.5,1.0,1.5,00:00:10,12:33:00,12:33:00,12:33:46,12:33:01,00:00:46,00:00:39,00:00:44,00:00:04
53,Northbound,N2,[12:48] 8572960,8572960,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.75,0.5,4.25,00:00:34,13:03:00,13:03:00,13:04:57,13:03:45,00:01:57,00:00:39,00:01:13,00:00:34
53,Northbound,N2,[13:18] 8572961,8572961,Revenue,21261st,(020) - Erie Av & Germantown Av ,1.33333333333333,2.33333333333333,2.33333333333333,00:00:25,13:33:00,13:33:00,13:34:47,13:33:45,00:01:47,00:00:39,00:01:01,00:00:22
53,Northbound,N2,[13:48] 8572962,8572962,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.25,0.75,3.75,00:00:14,14:03:00,14:03:00,14:02:50,14:01:18,-00:00:10,00:00:39,00:01:16,00:00:36
53,Northbound,N2,[14:18] 8572963,8572963,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.0,2.0,3.25,00:00:42,14:33:00,14:33:00,14:35:19,14:33:52,00:02:19,00:00:39,00:01:22,00:00:43
53,Northbound,N2,[14:48] 8572964,8572964,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.0,1.0,3.33333333333333,00:00:19,15:03:00,15:03:00,15:04:08,15:02:36,00:01:08,00:00:39,00:01:29,00:00:50
53,Northbound,N2,[15:18] 8572965,8572965,Revenue,21261st,(020) - Erie Av & Germantown Av ,3.25,0.25,4.0,00:00:22,15:33:00,15:33:00,15:35:00,15:34:00,00:02:00,00:00:39,00:01:00,00:00:21
53,Northbound,N2,[15:48] 8572966,8572966,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.25,0.5,3.0,00:00:19,16:03:00,16:03:00,16:03:12,16:02:11,00:00:12,00:00:39,00:00:56,00:00:17
53,Northbound,N2,[16:18] 8572967,8572967,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.66666666666667,1.0,5.0,00:00:17,16:33:00,16:33:00,16:35:03,16:34:13,00:02:03,00:00:39,00:00:45,00:00:06
53,Northbound,N2,[16:48] 8572968,8572968,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.5,1.0,3.5,00:00:20,17:03:00,17:03:00,17:05:30,17:04:36,00:02:30,00:00:39,00:00:55,00:00:16
53,Northbound,N2,[17:18] 8572969,8572969,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.75,0.25,3.75,00:00:20,17:33:00,17:33:00,17:32:22,17:31:26,-00:00:38,00:00:39,00:00:55,00:00:16
53,Northbound,N2,[17:48] 8572970,8572970,Revenue,21261st,(020) - Erie Av & Germantown Av ,0.666666666666667,0.333333333333333,1.33333333333333,00:00:26,18:03:00,18:03:00,18:03:23,18:01:25,00:00:23,00:00:35,00:01:50,00:01:15
53,Northbound,N2,[18:18] 8572971,8572971,Revenue,21261st,(020) - Erie Av & Germantown Av ,0.0,0.25,0.75,00:00:02,18:33:00,18:33:00,18:32:04,18:30:55,-00:00:56,00:00:35,00:01:14,00:00:39
53,Northbound,N1,[18:58] 8572972,8572972,Revenue,21261st,(015) - Erie Av & Germantown Av ,1.5,0.0,2.0,00:00:08,19:03:00,19:03:00,19:05:12,19:04:21,00:02:12,00:00:35,00:00:49,00:00:14
53,Northbound,N2,[19:23] 8572973,8572973,Revenue,21261st,(020) - Erie Av & Germantown Av ,1.33333333333333,0.333333333333333,1.66666666666667,00:00:22,19:38:00,19:38:00,19:38:54,19:37:43,00:00:54,00:00:35,00:01:15,00:00:40
53,Northbound,N1,[20:13] 8572974,8572974,Revenue,21261st,(015) - Erie Av & Germantown Av ,2.0,0.0,2.25,00:00:14,20:18:00,20:18:00,20:20:36,20:19:44,00:02:36,00:00:35,00:00:44,00:00:08
53,Northbound,N2,[20:43] 8572977,8572977,Revenue,21261st,(020) - Erie Av & Germantown Av ,1.33333333333333,0.0,1.33333333333333,00:00:22,20:58:00,20:58:00,20:58:54,20:57:36,00:00:54,00:00:35,00:00:57,00:00:22
53,Northbound,N1,[21:33] 8572976,8572976,Revenue,21261st,(015) - Erie Av & Germantown Av ,2.25,0.25,2.75,00:00:22,21:38:00,21:38:00,21:40:14,21:39:07,00:02:14,00:00:35,00:00:58,00:00:22
53,Northbound,N2,[22:03] 8572978,8572978,Revenue,21261st,(020) - Erie Av & Germantown Av ,2.0,0.0,3.33333333333333,00:02:06,22:18:00,22:18:00,22:19:32,22:15:56,00:01:32,00:00:35,00:03:30,00:02:55
53,Northbound,N1,[23:13] 8572979,8572979,Revenue,21261st,(015) - Erie Av & Germantown Av ,1.0,0.0,1.5,00:00:12,23:18:00,23:18:00,23:21:22,23:20:31,00:03:22,00:00:35,00:00:40,00:00:05
53,Northbound,N1,[24:14] 8572980,8572980,Revenue,21261st,(015) - Erie Av & Germantown Av ,0.666666666666667,0.0,0.666666666666667,00:00:15,24:18:11,24:18:11,24:21:07,24:20:12,00:02:56,00:00:35,00:00:57,00:00:22
53,Northbound,N1,[25:15] 8572981,8572981,Revenue,21261st,(015) - Erie Av & Germantown Av ,0.333333333333333,0.333333333333333,0.333333333333333,00:00:07,25:19:00,25:19:00,25:19:58,25:19:12,00:00:58,00:00:35,00:00:39,00:00:04
53,Southbound,S1,[05:40] 8572991,8572991,Revenue,21260st,(038) - Erie Av & Broad St,0.0,2.5,0.5,00:00:19,05:56:00,05:56:00,05:59:15,05:58:17,00:03:15,00:00:21,00:00:49,00:00:28
53,Southbound,S1,[05:40] 8572991,8572991,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.5,0.0,00:00:02,05:56:21,05:56:21,05:59:32,05:59:15,00:03:11,00:00:29,00:00:24,-00:00:05
53,Southbound,S1,[06:15] 8572992,8572992,Revenue,21260st,(038) - Erie Av & Broad St,0.25,3.5,0.5,00:00:18,06:34:00,06:34:00,06:32:45,06:31:36,-00:01:15,00:00:25,00:01:02,00:00:38
53,Southbound,S1,[06:15] 8572992,8572992,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,0.5,00:00:00,06:34:25,06:34:25,06:32:56,06:32:45,-00:01:29,00:00:35,00:00:11,-00:00:24
53,Southbound,S1,[06:49] 8572993,8572993,Revenue,21260st,(038) - Erie Av & Broad St,0.5,4.0,1.0,00:00:23,07:08:00,07:08:00,07:05:08,07:04:04,-00:02:52,00:00:25,00:01:00,00:00:35
53,Southbound,S1,[06:49] 8572993,8572993,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.25,0.0,1.25,00:00:02,07:08:25,07:08:25,07:05:23,07:05:08,-00:03:02,00:00:35,00:00:14,-00:00:22
53,Southbound,S1,[07:22] 8572994,8572994,Revenue,21260st,(038) - Erie Av & Broad St,0.25,3.0,0.5,00:00:57,07:40:00,07:40:00,07:39:23,07:37:48,-00:00:37,00:00:25,00:01:28,00:01:03
53,Southbound,S1,[07:22] 8572994,8572994,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,0.5,00:00:00,07:40:25,07:40:25,07:39:37,07:39:23,-00:00:48,00:00:35,00:00:14,-00:00:21
53,Southbound,S2,[07:55] 8572995,8572995,Revenue,21260st,(038) - Erie Av & Broad St,1.66666666666667,4.33333333333333,1.66666666666667,00:00:27,08:13:00,08:13:00,08:13:30,08:12:04,00:00:30,00:00:28,00:01:18,00:00:50
53,Southbound,S2,[07:55] 8572995,8572995,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,1.66666666666667,00:00:00,08:13:28,08:13:28,08:13:45,08:13:30,00:00:17,00:00:38,00:00:15,-00:00:23
53,Southbound,S1,[08:27] 8572996,8572996,Revenue,21260st,(038) - Erie Av & Broad St,1.5,1.5,2.5,00:00:30,08:45:00,08:45:00,08:51:10,08:49:28,00:06:10,00:00:25,00:01:32,00:01:08
53,Southbound,S1,[08:27] 8572996,8572996,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.5,00:00:00,08:45:25,08:45:25,08:51:26,08:51:10,00:06:00,00:00:35,00:00:16,-00:00:19
53,Southbound,S2,[08:59] 8572997,8572997,Revenue,21260st,(038) - Erie Av & Broad St,0.333333333333333,3.0,1.0,00:00:37,09:17:00,09:17:00,09:20:37,09:19:10,00:03:37,00:00:28,00:01:16,00:00:48
53,Southbound,S2,[08:59] 8572997,8572997,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,1.0,00:00:00,09:17:28,09:17:28,09:20:56,09:20:37,00:03:28,00:00:38,00:00:19,-00:00:19
53,Southbound,S1,[09:29] 8572998,8572998,Revenue,21260st,(038) - Erie Av & Broad St,0.0,4.0,0.666666666666667,00:00:14,09:48:00,09:48:00,09:51:46,09:50:27,00:03:46,00:00:25,00:01:07,00:00:42
53,Southbound,S1,[09:29] 8572998,8572998,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,0.666666666666667,00:00:00,09:48:25,09:48:25,09:52:03,09:51:46,00:03:38,00:00:35,00:00:17,-00:00:18
53,Southbound,S2,[09:59] 8572988,8572988,Revenue,21260st,(038) - Erie Av & Broad St,0.5,7.5,2.5,00:00:20,10:18:00,10:18:00,10:21:10,10:19:50,00:03:10,00:00:28,00:01:13,00:00:45
53,Southbound,S2,[09:59] 8572988,8572988,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.5,00:00:00,10:18:28,10:18:28,10:21:29,10:21:10,00:03:01,00:00:38,00:00:22,-00:00:16
53,Southbound,S2,[10:29] 8573019,8573019,Revenue,21260st,(038) - Erie Av & Broad St,0.75,3.25,1.75,00:00:30,10:48:00,10:48:00,10:49:48,10:48:50,00:01:48,00:00:28,00:00:56,00:00:28
53,Southbound,S2,[10:29] 8573019,8573019,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.5,0.0,2.25,00:00:06,10:48:28,10:48:28,10:50:17,10:49:48,00:01:49,00:00:38,00:00:23,-00:00:15
53,Southbound,S2,[10:59] 8572984,8572984,Revenue,21260st,(038) - Erie Av & Broad St,0.666666666666667,1.66666666666667,2.0,00:00:15,11:18:00,11:18:00,11:20:08,11:19:00,00:02:08,00:00:28,00:00:56,00:00:28
53,Southbound,S2,[10:59] 8572984,8572984,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.0,00:00:00,11:18:28,11:18:28,11:20:31,11:20:08,00:02:03,00:00:38,00:00:23,-00:00:15
53,Southbound,S2,[11:29] 8572986,8572986,Revenue,21260st,(038) - Erie Av & Broad St,1.5,3.5,2.5,00:00:22,11:48:00,11:48:00,11:48:48,11:47:27,00:00:48,00:00:28,00:01:11,00:00:43
53,Southbound,S2,[11:29] 8572986,8572986,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.5,00:00:00,11:48:28,11:48:28,11:49:04,11:48:48,00:00:36,00:00:38,00:00:16,-00:00:22
53,Southbound,S2,[11:59] 8572987,8572987,Revenue,21260st,(038) - Erie Av & Broad St,1.5,6.5,3.0,00:00:36,12:18:00,12:18:00,12:19:48,12:18:44,00:01:48,00:00:28,00:00:52,00:00:24
53,Southbound,S2,[11:59] 8572987,8572987,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,3.0,00:00:00,12:18:28,12:18:28,12:20:08,12:19:48,00:01:40,00:00:38,00:00:20,-00:00:18
53,Southbound,S2,[12:29] 8572999,8572999,Revenue,21260st,(038) - Erie Av & Broad St,1.33333333333333,3.33333333333333,2.33333333333333,00:00:18,12:48:00,12:48:00,12:51:21,12:50:13,00:03:21,00:00:28,00:00:55,00:00:27
53,Southbound,S2,[12:29] 8572999,8572999,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.33333333333333,00:00:00,12:48:28,12:48:28,12:51:42,12:51:21,00:03:14,00:00:38,00:00:21,-00:00:17
53,Southbound,S2,[12:59] 8573000,8573000,Revenue,21260st,(038) - Erie Av & Broad St,0.5,4.0,1.5,00:00:16,13:18:00,13:18:00,13:19:34,13:18:24,00:01:34,00:00:28,00:01:07,00:00:39
53,Southbound,S2,[12:59] 8573000,8573000,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.5,1.0,00:00:06,13:18:28,13:18:28,13:20:01,13:19:34,00:01:33,00:00:38,00:00:25,-00:00:13
53,Southbound,S2,[13:29] 8573001,8573001,Revenue,21260st,(038) - Erie Av & Broad St,1.0,3.75,2.75,00:00:50,13:48:00,13:48:00,13:51:50,13:49:59,00:03:50,00:00:28,00:01:34,00:01:06
53,Southbound,S2,[13:29] 8573001,8573001,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.75,00:00:01,13:48:28,13:48:28,13:52:14,13:51:50,00:03:46,00:00:38,00:00:21,-00:00:17
53,Southbound,S2,[13:59] 8573002,8573002,Revenue,21260st,(038) - Erie Av & Broad St,1.33333333333333,6.33333333333333,2.0,00:00:28,14:18:00,14:18:00,14:20:14,14:19:06,00:02:14,00:00:28,00:01:01,00:00:33
53,Southbound,S2,[13:59] 8573002,8573002,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.333333333333333,0.0,2.33333333333333,00:00:03,14:18:28,14:18:28,14:20:38,14:20:14,00:02:10,00:00:38,00:00:23,-00:00:15
53,Southbound,S2,[14:29] 8573003,8573003,Revenue,21260st,(038) - Erie Av & Broad St,0.5,3.0,1.75,00:00:18,14:48:00,14:48:00,14:54:28,14:53:34,00:06:28,00:00:28,00:00:46,00:00:18
53,Southbound,S2,[14:29] 8573003,8573003,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,1.75,00:00:00,14:48:28,14:48:28,14:54:48,14:54:28,00:06:20,00:00:38,00:00:34,-00:00:04
53,Southbound,S2,[14:59] 8573004,8573004,Revenue,21260st,(038) - Erie Av & Broad St,1.25,2.25,1.75,00:00:48,15:18:00,15:18:00,15:19:29,15:18:06,00:01:29,00:00:28,00:01:16,00:00:48
53,Southbound,S2,[14:59] 8573004,8573004,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.25,0.0,2.0,00:00:05,15:18:28,15:18:28,15:19:55,15:19:29,00:01:27,00:00:38,00:00:25,-00:00:13
53,Southbound,S2,[15:29] 8573005,8573005,Revenue,21260st,(038) - Erie Av & Broad St,0.0,2.33333333333333,2.0,00:00:12,15:48:00,15:48:00,15:48:35,15:47:32,00:00:35,00:00:28,00:00:59,00:00:31
53,Southbound,S2,[15:29] 8573005,8573005,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.0,00:00:00,15:48:28,15:48:28,15:48:52,15:48:35,00:00:24,00:00:38,00:00:17,-00:00:21
53,Southbound,S2,[15:59] 8573006,8573006,Revenue,21260st,(038) - Erie Av & Broad St,0.0,3.5,0.75,00:00:14,16:18:00,16:18:00,16:22:25,16:21:20,00:04:25,00:00:28,00:00:48,00:00:20
53,Southbound,S2,[15:59] 8573006,8573006,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,0.75,00:00:00,16:18:28,16:18:28,16:22:44,16:22:25,00:04:16,00:00:38,00:00:19,-00:00:19
53,Southbound,S2,[16:29] 8573007,8573007,Revenue,21260st,(038) - Erie Av & Broad St,0.5,3.0,2.25,00:00:21,16:48:00,16:48:00,16:49:20,16:48:24,00:01:20,00:00:28,00:00:44,00:00:16
53,Southbound,S2,[16:29] 8573007,8573007,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.25,00:00:00,16:48:28,16:48:28,16:49:42,16:49:20,00:01:14,00:00:38,00:00:24,-00:00:14
53,Southbound,S2,[16:59] 8573008,8573008,Revenue,21260st,(038) - Erie Av & Broad St,0.666666666666667,2.33333333333333,2.33333333333333,00:00:25,17:18:00,17:18:00,17:21:03,17:19:42,00:03:03,00:00:28,00:01:14,00:00:46
53,Southbound,S2,[16:59] 8573008,8573008,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.33333333333333,00:00:00,17:18:28,17:18:28,17:21:22,17:21:03,00:02:54,00:00:38,00:00:19,-00:00:19
53,Southbound,S2,[17:29] 8573009,8573009,Revenue,21260st,(038) - Erie Av & Broad St,0.25,1.5,1.5,00:00:08,17:48:00,17:48:00,17:49:56,17:48:51,00:01:56,00:00:28,00:01:00,00:00:32
53,Southbound,S2,[17:29] 8573009,8573009,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.25,0.5,1.25,00:00:04,17:48:28,17:48:28,17:50:21,17:49:56,00:01:53,00:00:38,00:00:19,-00:00:19
53,Southbound,S1,[17:59] 8573010,8573010,Revenue,21260st,(038) - Erie Av & Broad St,0.0,3.25,1.5,00:00:10,18:18:00,18:18:00,18:19:16,18:18:26,00:01:16,00:00:25,00:00:40,00:00:14
53,Southbound,S1,[17:59] 8573010,8573010,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,1.5,00:00:00,18:18:25,18:18:25,18:19:36,18:19:16,00:01:11,00:00:35,00:00:20,-00:00:15
53,Southbound,S2,[18:29] 8573011,8573011,Revenue,21260st,(038) - Erie Av & Broad St,0.333333333333333,1.33333333333333,1.0,00:00:14,18:48:00,18:48:00,18:53:18,18:52:01,00:05:18,00:00:28,00:01:04,00:00:36
53,Southbound,S2,[18:29] 8573011,8573011,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,1.0,00:00:00,18:48:28,18:48:28,18:53:34,18:53:18,00:05:06,00:00:38,00:00:16,-00:00:22
53,Southbound,S1,[18:59] 8573012,8573012,Revenue,21260st,(038) - Erie Av & Broad St,0.25,2.25,1.0,00:00:12,19:18:00,19:18:00,19:22:47,19:21:36,00:04:47,00:00:25,00:01:04,00:00:38
53,Southbound,S1,[18:59] 8573012,8573012,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,1.0,00:00:00,19:18:25,19:18:25,19:23:07,19:22:47,00:04:42,00:00:35,00:00:20,-00:00:15
53,Southbound,S1,[19:29] 8573013,8573013,Revenue,21260st,(038) - Erie Av & Broad St,0.5,2.5,0.75,00:00:16,19:48:00,19:48:00,19:47:26,19:46:33,-00:00:34,00:00:25,00:00:46,00:00:20
53,Southbound,S1,[19:29] 8573013,8573013,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,0.75,00:00:00,19:48:25,19:48:25,19:47:45,19:47:26,-00:00:40,00:00:35,00:00:18,-00:00:16
53,Southbound,S2,[20:00] 8573014,8573014,Revenue,21260st,(038) - Erie Av & Broad St,0.333333333333333,3.0,1.0,00:00:13,20:18:00,20:18:00,20:20:00,20:19:03,00:02:00,00:00:28,00:00:51,00:00:23
53,Southbound,S2,[20:00] 8573014,8573014,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.333333333333333,0.333333333333333,1.0,00:00:03,20:18:28,20:18:28,20:20:22,20:20:00,00:01:54,00:00:38,00:00:16,-00:00:22
53,Southbound,S1,[20:40] 8573015,8573015,Revenue,21260st,(038) - Erie Av & Broad St,0.5,2.25,1.25,00:00:27,20:58:00,20:58:00,21:00:32,20:59:17,00:02:32,00:00:25,00:01:06,00:00:41
53,Southbound,S1,[20:40] 8573015,8573015,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,1.25,00:00:00,20:58:25,20:58:25,21:00:54,21:00:32,00:02:29,00:00:35,00:00:27,-00:00:08
53,Southbound,S2,[21:20] 8573016,8573016,Revenue,21260st,(038) - Erie Av & Broad St,0.0,1.66666666666667,1.0,00:00:12,21:38:00,21:38:00,21:38:53,21:37:25,00:00:53,00:00:28,00:01:16,00:00:48
53,Southbound,S2,[21:20] 8573016,8573016,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,1.0,00:00:00,21:38:28,21:38:28,21:39:08,21:38:53,00:00:40,00:00:38,00:00:19,-00:00:19
53,Southbound,S1,[22:00] 8572985,8572985,Revenue,21260st,(038) - Erie Av & Broad St,1.25,2.0,2.25,00:00:19,22:18:00,22:18:00,22:18:26,22:16:56,00:00:26,00:00:25,00:01:24,00:00:59
53,Southbound,S1,[22:00] 8572985,8572985,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,2.25,00:00:00,22:18:25,22:18:25,22:18:49,22:18:26,00:00:24,00:00:35,00:00:23,-00:00:12
53,Southbound,S1,[22:40] 8573017,8573017,Revenue,21260st,(038) - Erie Av & Broad St,0.0,0.666666666666667,0.666666666666667,00:00:03,22:58:00,22:58:00,22:56:50,22:56:17,-00:01:10,00:00:25,00:00:31,00:00:06
53,Southbound,S1,[22:40] 8573017,8573017,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,0.666666666666667,00:00:00,22:58:25,22:58:25,22:57:04,22:56:50,-00:01:21,00:00:35,00:00:13,-00:00:22
53,Southbound,S1,[23:40] 8573018,8573018,Revenue,21260st,(038) - Erie Av & Broad St,1.33333333333333,0.333333333333333,1.66666666666667,00:01:58,23:58:00,23:58:00,23:55:42,23:52:46,-00:02:18,00:00:25,00:02:51,00:02:26
53,Southbound,S1,[23:40] 8573018,8573018,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,1.66666666666667,00:00:00,23:58:25,23:58:25,23:55:56,23:55:42,-00:02:29,00:00:35,00:00:14,-00:00:21
53,Southbound,S1,[24:40] 8572989,8572989,Revenue,21260st,(038) - Erie Av & Broad St,0.333333333333333,0.666666666666667,0.666666666666667,00:00:07,24:58:00,24:58:00,24:56:49,24:56:02,-00:01:11,00:00:21,00:00:40,00:00:19
53,Southbound,S1,[24:40] 8572989,8572989,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,0.666666666666667,00:00:00,24:58:21,24:58:21,24:57:04,24:56:49,-00:01:17,00:00:29,00:00:14,-00:00:15
53,Southbound,S1,[25:40] 8572990,8572990,Revenue,21260st,(038) - Erie Av & Broad St,0.0,0.666666666666667,0.0,00:00:06,25:58:00,25:58:00,25:52:10,25:51:23,-00:05:50,00:00:21,00:00:43,00:00:22
53,Southbound,S1,[25:40] 8572990,8572990,Revenue,17419st,(039) - Erie Av & Elder St - FS,0.0,0.0,0.0,00:00:00,25:58:21,25:58:21,25:52:21,25:52:10,-00:06:00,00:00:29,00:00:10,-00:00:19
BSO,Southbound,S1,[02:58] 8588011,8588011,Revenue,29964st,(006) - Broad St & Erie Av,1.2,1.0,6.8,00:00:11,03:07:00,03:07:00,03:09:20,03:08:46,00:02:20,00:02:00,00:02:16,00:00:16
BSO,Southbound,S1,[03:13] 8588012,8588012,Revenue,29964st,(006) - Broad St & Erie Av,3.75,1.75,10.75,00:00:20,03:22:00,03:22:00,03:25:16,03:24:14,00:03:16,00:02:00,00:02:30,00:00:30
BSO,Southbound,S1,[03:28] 8588013,8588013,Revenue,29964st,(006) - Broad St & Erie Av,0.5,0.0,4.0,00:00:04,03:37:00,03:37:00,03:38:14,03:37:52,00:01:14,00:02:00,00:01:44,-00:00:16
BSO,Southbound,S1,[03:43] 8588014,8588014,Revenue,29964st,(006) - Broad St & Erie Av,1.0,0.0,10.0,00:00:11,03:52:00,03:52:00,03:55:06,03:54:32,00:03:06,00:02:00,00:02:26,00:00:26
BSO,Southbound,S1,[03:58] 8588015,8588015,Revenue,29964st,(006) - Broad St & Erie Av,3.0,0.571428571428571,11.2857142857143,00:00:20,04:07:00,04:07:00,04:15:45,04:15:01,00:08:45,00:02:00,00:02:38,00:00:38
BSO,Southbound,S1,[04:13] 8588016,8588016,Revenue,29964st,(006) - Broad St & Erie Av,1.0,0.0,9.5,00:00:11,04:22:00,04:22:00,04:25:45,04:25:18,00:03:45,00:02:00,00:01:52,-00:00:08
BSO,Southbound,S1,[04:28] 8588027,8588027,Revenue,29964st,(006) - Broad St & Erie Av,2.75,0.0,7.5,00:00:13,04:37:00,04:37:00,04:39:24,04:38:46,00:02:24,00:02:00,00:02:09,00:00:09
BSO,Southbound,S1,[04:42] 8588017,8588017,Revenue,29964st,(006) - Broad St & Erie Av,2.75,0.0,4.0,00:00:18,04:51:00,04:51:00,04:52:30,04:51:03,00:01:30,00:02:00,00:02:42,-00:00:23
BSO,Southbound,S1,[04:52] 8588019,8588019,Revenue,29964st,(006) - Broad St & Erie Av,0.0,0.25,2.0,00:00:04,05:01:00,05:01:00,05:02:00,05:01:38,00:01:00,00:02:00,00:01:46,-00:00:14
BSO,Southbound,S1,[04:52] 8588028,8588028,Revenue,29964st,(006) - Broad St & Erie Av,1.66666666666667,0.0,2.33333333333333,00:00:12,05:01:00,05:01:00,05:02:29,05:01:57,00:01:29,00:02:00,00:01:59,-00:00:01
BSO,Northbound,N1,[02:52] 8588039,8588039,Revenue,30285st,(026) - Broad St & Erie Av - FS,1.0,9.0,10.0,00:00:18,03:25:00,03:25:00,03:27:33,03:26:18,00:02:33,00:02:00,00:02:16,00:00:16
BSO,Northbound,N1,[03:07] 8588040,8588040,Revenue,30285st,(026) - Broad St & Erie Av - FS,0.833333333333333,5.66666666666667,13.3333333333333,00:00:24,03:40:00,03:40:00,03:46:12,03:45:06,00:06:12,00:02:00,00:02:15,00:00:15
BSO,Northbound,N1,[03:22] 8588041,8588041,Revenue,30285st,(026) - Broad St & Erie Av - FS,0.25,2.0,10.25,00:00:10,03:55:00,03:55:00,03:59:22,03:58:31,00:04:22,00:02:00,00:02:00,00:00:00
BSO,Northbound,N1,[03:37] 8588042,8588042,Revenue,30285st,(026) - Broad St & Erie Av - FS,0.5,2.0,9.16666666666667,00:00:14,04:10:00,04:10:00,04:11:36,04:10:42,00:01:36,00:02:00,00:02:03,00:00:03
BSO,Northbound,N1,[03:52] 8588043,8588043,Revenue,30285st,(026) - Broad St & Erie Av - FS,0.8,1.2,6.4,00:00:10,04:25:00,04:25:00,04:25:56,04:24:47,00:00:56,00:02:00,00:02:08,00:00:08
BSO,Northbound,N1,[04:07] 8588044,8588044,Revenue,30285st,(026) - Broad St & Erie Av - FS,0.5,2.75,6.75,00:00:13,04:40:00,04:40:00,04:36:27,04:35:41,-00:03:33,00:02:00,00:02:00,00:00:00
BSO,Northbound,N1,[04:22] 8588029,8588029,Revenue,30285st,(026) - Broad St & Erie Av - FS,1.75,1.75,8.5,00:01:24,04:55:00,04:55:00,04:55:47,04:54:04,00:00:47,00:02:00,00:02:36,00:00:36
